X,Y,OBJECTID,key_crash,DateOfCrash,LocalUse,LocationRelationToRoad,LocationInNearIndicator,LocationCity,LocationCounty,LocationRoadNameOn,LocationFeetFromRoad,LocationDirectionFromRoad,LocationAtFromIndicator,LocationRoadNameAt,LocationDirectionToRoad,LocationRoadNameTo,FirstHarmfulEvent,MostHarmfulEvent,RoadClassification,RoadFeature,TrafficControlType,WeatherCondition1,WeatherCondition2,WeatherContributedToCrash,UpdateDate,Crash_Date_Day,Crash_Date_DOW,Crash_Date_DOW_Num,Crash_Date_Hour,Crash_Date_Month,Crash_Date_Month_Num,Crash_Date_Year,drivers,passengers,pedestrians,pedalcyclists,other_person_type,unknown_person_type,killed,type_a_injury,type_b_injury,type_c_injury,no_injury,injury_unknown,LocationLatitude,LocationLongitude
-78.661,35.76,139406,262119,2020/09/11 21:53:00+00,P20042960,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CENTENNIAL PKWY,0,,At,LAKE WHEELER RD,W,MAYWOOD AVE,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2020/09/18 16:50:00.673+00,11,Friday,6,17,September,9,2020,1,0,0,1,0,0,,0,1,0,1,0,35.76,-78.661
-78.65317,35.73431,139836,262559,2020/09/20 20:31:00+00,P20044475,Outside Trafficway,In,RALEIGH,Wake,421 CHAPANOKE RD,520,S,From,CHAPANOKE RD,S,TRYON RD,Pedalcyclist,Pedalcyclist,Public Vehicular Area,No Special Feature,No control present,Clear,NaN,No,2020/09/23 15:50:00.287+00,20,Sunday,1,16,September,9,2020,1,1,0,1,0,0,,0,0,0,3,0,35.73431,-78.65317
-78.6815,35.86,139847,262548,2020/09/20 16:23:00+00,P20044445,Outside Trafficway,In,RALEIGH,Wake,W MILLBROOK RD,295,NW,From,CREEDMOOR RD,NW,LIGHT BRIGADE LN,"Right turn, same roadway","Right turn, same roadway",Local Street,No Special Feature,Other*,Clear,NaN,No,2020/09/24 14:10:01+00,20,Sunday,1,12,September,9,2020,1,0,0,1,0,0,,0,0,0,2,0,35.86,-78.6815
-78.5482,35.7825,140440,263172,2020/10/01 22:20:00+00,P20046393,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,LONGITUDE WAY,150,S,From,ANCHORAGE WAY,S,NAUTICAL LN,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2020/10/02 14:10:00.350+00,1,Thursday,5,18,October,10,2020,1,2,0,1,0,0,,0,1,0,3,0,35.7825,-78.5482
-78.62562,35.73951,141167,263885,2020/10/15 18:17:00+00,P20048810,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SKINNER DRIVE,1000,W,From,GROVE CREEK LN,W,FRINKS ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2020/10/16 14:10:00.257+00,15,Thursday,5,14,October,10,2020,1,0,0,1,,0,0,0,1,0,1,0,35.73951,-78.62562
-78.5701,35.8832,141951,264705,2020/10/19 23:47:00+00,P20049585,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CAPITAL BLVD,30,S,From,CAPITAL CONNECTION DR,S,CHEVIOT HILLS DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2020/11/04 17:30:00.513+00,19,Monday,2,19,October,10,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.8832,-78.5701
-78.64807,35.86471,143147,265861,2020/11/18 21:37:00+00,P20054864,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NORTHCLIFT DR,0,,At,777 NORTHCLIFT DR,E,STRATTON PL,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2020/11/19 14:50:00.300+00,18,Wednesday,4,16,November,11,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.86471,-78.64807
-78.6354,35.7694,143472,266187,2020/11/24 21:33:00+00,P20055958,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PERSON ST,0,,At,MLK JR BLVD,N,WORTH ST,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2020/12/07 15:10:01.380+00,24,Tuesday,3,16,November,11,2020,1,0,0,1,0,0,0,0,0,0,1,1,35.7694,-78.6354
-78.6081,35.8024,143573,266288,2020/11/27 22:35:00+00,P20056363,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,N RALEIGH BLVD,0,,At,BARKSDALE DR,N,CRABTREE BLVD,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop sign,Clear,NaN,No,2020/12/02 21:50:01.343+00,27,Friday,6,17,November,11,2020,2,0,0,1,0,0,0,0,1,0,2,0,35.8024,-78.6081
-78.55558,35.94447,144279,266996,2020/12/11 20:35:00+00,P20058801,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WAKEFIELD CROSSING DR,0,,At,FALLS OF NEUSE RD,W,WAKEFIELD PINES DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop sign,Clear,NaN,No,2021/01/11 16:50:01.030+00,11,Friday,6,15,December,12,2020,1,0,0,1,0,0,,0,0,0,2,0,35.94447,-78.55558
-78.5628,35.9406,144372,267089,2020/12/11 17:56:00+00,P20058760,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FALLS OF NEUSE RD,0,,At,SPRUCE TREE WAY,SE,WAKEFIELD CROSSING DR,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2020/12/29 18:50:00.830+00,11,Friday,6,12,December,12,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.9406,-78.5628
-78.5575,35.8947,146039,268739,2021/01/15 01:24:00+00,P21002023,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WADFORD DR,,S,From,THORNTON RD,S,SUNNY BLOSSUM LN,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/01/25 15:50:00.887+00,14,Thursday,5,20,January,1,2021,1,0,0,1,,0,0,0,0,1,1,0,35.8947,-78.5575
-78.63951,35.77214,146079,268822,2021/01/16 20:31:00+00,P21002517,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,W SOUTH ST,276,W,From,S WILMINGTON ST,W,S SALISBURY ST,Angle,Angle,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/01/26 15:50:00.460+00,16,Saturday,7,15,January,1,2021,1,0,0,1,,0,0,,0,1,1,0,35.77214,-78.63951
-78.644,35.811,147651,270372,2021/02/16 21:43:00+00,P21007776,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,BEECHRIDGE RD,0,,At,WHITE OAK RD,W,BREEZE RD,Angle,Angle,Local Street,Related to intersection,Stop sign,Clear,NaN,No,2021/02/23 15:50:00.547+00,16,Tuesday,3,16,February,2,2021,1,0,0,1,0,0,,,0,1,1,0,35.811,-78.644
-78.6368,35.77262,147849,270570,2021/02/21 00:43:00+00,P21008490,Outside Trafficway,In,RALEIGH,Wake,314 S BLOUNT ST,300,N,From,DAVIE ST,N,MARTIN ST,Pedalcyclist,Pedalcyclist,Public Vehicular Area,"Driveway, public",No control present,Clear,NaN,No,2021/02/25 15:50:00.407+00,20,Saturday,7,19,February,2,2021,1,0,0,1,0,0,0,0,1,0,1,0,35.77262,-78.6368
-78.547,35.839,147865,270593,2021/02/21 21:52:00+00,P21008592,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CARDINAL GROVE BLVD.,0,,At,GLENMORGAN  LN,S,STOWECROFT LN,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop sign,Clear,NaN,No,2021/02/26 16:50:00.283+00,21,Sunday,1,16,February,2,2021,1,1,0,1,0,0,,0,1,0,2,0,35.839,-78.547
-78.607,35.779,148001,270695,2021/02/23 21:10:00+00,P21008959,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,KING CHARLES RD,100,S,From,NEW  BERN AVE,S,KENNEDY ST,Pedalcyclist,Angle,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2021/02/26 16:50:00.440+00,23,Tuesday,3,16,February,2,2021,1,0,0,1,0,0,,0,0,1,1,0,35.779,-78.607
-78.6733,35.7886,148074,270778,2021/02/24 20:42:00+00,P21009123,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,BROOKS AVE,E,GARDNER STREET,"Rear end, slow or stop","Rear end, slow or stop",Local Street,Traffic circle/roundabout,No control present,Clear,NaN,No,2021/03/02 15:50:00.367+00,24,Wednesday,4,15,February,2,2021,1,0,0,1,,0,,0,1,0,1,0,35.7886,-78.6733
-78.63546,35.76913,148101,270814,2021/02/25 21:46:00+00,P21009322,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,S PERSON ST,200,N,From,BLEDSOE AVE,N,MLK JR BLVD,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/03/02 15:50:00.887+00,25,Thursday,5,16,February,2,2021,1,0,0,1,,0,,0,0,1,1,0,35.76913,-78.63546
-78.6551,35.7826,148364,271068,2021/03/02 21:14:00+00,P21010125,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH  ST,0,,At,W MORGAN ST,E,ASHE AVE,Pedalcyclist,Pedalcyclist,Local Street,Traffic circle/roundabout,Yied sign,Clear,NaN,No,2021/03/05 14:50:00.963+00,2,Tuesday,3,16,March,3,2021,1,0,0,1,,0,,,0,0,2,0,35.7826,-78.6551
-78.72791,35.82381,149144,271907,2021/03/15 20:35:00+00,P21012440,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,REEDY CREEK RD,2700,S,From,MANORBROOK RD,S,OBSERVATORY DR,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/03/25 13:50:02.537+00,15,Monday,2,16,March,3,2021,1,0,,1,,0,0,0,0,0,2,0,35.82381,-78.72791
-78.66802,35.78779,149777,272560,2021/03/31 01:04:00+00,P21015214,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HORNE ST,0,,At,HILLSBOROUGH ST,E,LOGAN CT,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,Stop and go signal,Clear,NaN,No,2021/03/31 15:50:00.810+00,30,Tuesday,3,21,March,3,2021,1,0,0,1,,0,0,,1,0,0,1,35.78779,-78.66802
-78.7069,35.8047,149921,272675,2021/04/01 19:09:00+00,P21015570,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,BLUE RIDGE RD,0,,At,WADE AVE,W,EDWARDS MILL RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/04/06 13:50:00.797+00,1,Thursday,5,15,April,4,2021,1,0,0,1,0,0,,0,1,0,1,0,35.8047,-78.7069
-78.6246,35.7654,150496,273260,2021/04/11 21:12:00+00,P21017374,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,STATE ST,0,,At,BRAGG ST,N,MARTIN LUTHER KING JR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop sign,Clear,NaN,No,2021/04/14 15:10:00.357+00,11,Sunday,1,17,April,4,2021,1,0,0,1,0,0,,0,0,1,1,0,35.7654,-78.6246
-78.6434,35.7783,150526,273337,2021/04/12 21:52:00+00,P21017583,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,S DAWSON ST,0,,At,W HARGETT ST,S,W MARTIN ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/04/19 15:50:00.610+00,12,Monday,2,17,April,4,2021,1,0,,1,0,0,,0,1,0,1,0,35.7783,-78.6434
-78.6996,35.7949,150790,273574,2021/04/16 23:30:00+00,P21018373,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,BERYL RD,,W,From,BRICKHAVEN DR,W,PYLON DR,Parked Motor Vehicle,Parked Motor Vehicle,Local Street,No Special Feature,No control present,Clear,NaN,Yes,2021/04/22 15:10:01.647+00,16,Friday,6,19,April,4,2021,1,0,0,1,,0,,0,0,1,0,0,35.7949,-78.6996
-78.56819,35.79668,151295,274108,2021/04/26 17:05:00+00,P21020021,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WESTING HOUSE BLVD,100,E,From,WESTING HOUSE BLVD,E,RALEIGH  BLVD,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/04/27 14:10:00.360+00,26,Monday,2,13,April,4,2021,1,0,0,1,0,0,0,0,0,1,1,0,35.79668,-78.56819
-78.6852,35.7936,151596,274416,2021/05/01 20:11:00+00,P21021012,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,ELIZABETH ST,E,ROYAL ST,"Left turn, same roadway",Pedalcyclist,Local Street,T-intersection,No control present,Clear,NaN,No,2021/05/11 14:50:00.740+00,1,Saturday,7,16,May,5,2021,1,0,0,1,,0,,,0,2,0,0,35.7936,-78.6852
-78.6872,35.7711,152384,275201,2021/05/14 18:59:00+00,P21023470,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,AVENT FERRY RD,0,,At,BRIGADOON DR,N,CREST RD,"Rear end, slow or stop","Rear end, slow or stop",Local Street,T-intersection,No control present,Clear,NaN,No,2021/05/19 15:50:00.547+00,14,Friday,6,14,May,5,2021,1,0,0,1,,0,0,0,1,0,1,0,35.7711,-78.6872
-78.64,35.77,152903,275733,2021/05/23 22:03:00+00,P21025283,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,DAWSON ST,E,MCDOWELL ST,"Right turn, same roadway","Right turn, same roadway",Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2021/06/01 17:50:00.903+00,23,Sunday,1,18,May,5,2021,1,1,0,1,,0,,0,1,0,2,0,35.77,-78.64
-78.6415,35.8711,153062,275887,2021/05/25 23:38:00+00,P21025713,Roadside,In,RALEIGH,Wake,SIX FORKS RD,20,S,From,WESTBROOK DR,S,AMMONS DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/06/08 18:10:00.503+00,25,Tuesday,3,19,May,5,2021,1,0,0,1,,0,0,0,1,0,1,0,35.8711,-78.6415
-78.559,35.7655,153260,276085,2021/05/28 21:42:00+00,P21026312,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,S NEW HOPE RD,670,S,From,TRADEMARK DR,S,POOLE RD,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2021/06/01 16:50:00.600+00,28,Friday,6,17,May,5,2021,1,0,0,1,,0,,0,1,0,1,0,35.7655,-78.559
-78.5945,35.8357,153511,276343,2021/05/31 03:00:00+00,P21026702,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NEW HOPE CHURCH RD,300,E,From,GREEN RD,E,BONNEVILLE CT,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/06/08 18:50:00.620+00,30,Sunday,1,23,May,5,2021,0,0,0,1,,1,0,0,1,0,0,0,35.8357,-78.5945
-78.6584,35.7819,153807,276561,2021/06/05 14:35:00+00,P21027923,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ASHE AVE,0,,At,FLINT PL,SW,DEXTER PL,Other non-collision*,Other non-collision*,Local Street,T-intersection,Stop sign,Clear,NaN,No,2021/06/11 16:18:40.573+00,5,Saturday,7,10,June,6,2021,0,0,0,1,,0,,0,1,0,0,0,35.7819,-78.6584
-78.5115,35.8812,153968,276768,2021/06/09 19:08:00+00,P21028659,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HOPPER ST,0,,At,DEERING DR,E,FORESTVILLE RD,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop sign,Clear,NaN,No,2021/06/10 15:50:00.703+00,9,Wednesday,4,15,June,6,2021,1,0,0,1,,0,,,1,0,1,0,35.8812,-78.5115
-78.61051,35.7709,154634,277456,2021/06/20 12:52:00+00,P21030753,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,GRANTLAND DR,0,,At,MARTIN LUTHER KING BLV,E,PEYTON ST,Angle,Angle,Local Street,Four-way intersection,No control present,Rain,NaN,No,2021/06/24 14:50:01.217+00,20,Sunday,1,8,June,6,2021,1,0,0,1,,0,0,0,1,0,0,0,35.7709,-78.61051
-78.6347,35.7814,154921,277734,2021/06/25 17:54:00+00,P21031772,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,N PERSON ST,136,N,From,E EDENTON ST,N,E JONES ST,Parked Motor Vehicle,Parked Motor Vehicle,Local Street,No Special Feature,No control present,Cloudy,NaN,No,2021/06/28 17:50:01.083+00,25,Friday,6,13,June,6,2021,1,0,0,1,,0,,0,1,0,1,0,35.7814,-78.6347
-78.60544,35.77231,155522,278359,2021/07/06 22:53:00+00,P21033983,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,MELVID CT,500,E,From,PEYTON ST,S,MLK  JR BLVD,"Sideswipe, opposite direction","Sideswipe, opposite direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/07/08 11:01:08.947+00,6,Tuesday,3,18,July,7,2021,1,0,0,1,,0,,0,0,1,1,0,35.77231,-78.60544
-78.58136,35.85471,155859,278703,2021/07/13 04:40:00+00,P21035165,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SPRING FOREST RD,100,E,From,LEIGH DR,E,CAPITAL  BLVD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/07/13 14:10:00.367+00,13,Tuesday,3,0,July,7,2021,1,0,,1,0,0,,0,0,1,1,0,35.85471,-78.58136
-78.72704,35.87732,156507,279293,2021/07/22 21:09:00+00,P21037050,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PINCREST RD,0,,At,GROVE BARTON RD,S,GLENWOOD AVE,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,No control present,Clear,NaN,No,2021/07/23 14:30:01.150+00,22,Thursday,5,17,July,7,2021,1,2,0,1,0,0,,,0,1,3,0,35.87732,-78.72704
-78.57882,35.84957,157023,279861,2021/08/01 21:37:00+00,P21038966,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,N NEW HOPE RD,200,E,From,CAPITAL BLVD,E,GREEN ACRES LN,Pedalcyclist,Pedalcyclist,Other*,No Special Feature,NaN,Clear,NaN,No,2021/08/05 16:50:01.053+00,1,Sunday,1,17,August,8,2021,1,0,0,1,0,0,0,0,1,0,1,0,35.84957,-78.57882
-78.5605,35.88289,157412,280243,2021/08/08 01:25:00+00,P21040195,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ARCHEAN WAY,63,W,From,VARVE LN,W,CALDERA LN,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/08/09 16:50:01.707+00,7,Saturday,7,21,August,8,2021,1,0,0,1,0,0,0,0,0,1,1,0,35.88289,-78.5605
-78.60108,35.8186,157725,280550,2021/08/13 03:00:00+00,P21041103,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HIGHWOODS BLVD,,NW,From,CAPITAL BLVD,NW,ATLANTIC AVE,"Rear end, slow or stop","Rear end, slow or stop",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/08/16 15:10:00.157+00,12,Thursday,5,23,August,8,2021,0,0,0,1,0,1,,1,0,0,0,0,35.8186,-78.60108
-78.6827,35.8762,157983,280771,2021/08/16 12:58:00+00,P21041654,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,BATTELFORD DR,0,,At,WILDERNESS RD,S,LYNN RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop sign,Cloudy,NaN,Yes,2021/08/17 13:50:00.377+00,16,Monday,2,8,August,8,2021,1,0,0,1,0,0,,0,0,1,1,0,35.8762,-78.6827
-78.6082,35.8034,158489,281288,2021/08/23 17:29:00+00,P21043139,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ROCK  QUARRY  RD,0,,At,CRABTREE BLVD,S,BARKSDALE RD,Backing up,Backing up,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/08/27 14:10:00.657+00,23,Monday,2,13,August,8,2021,1,0,0,1,,0,0,0,0,0,1,0,35.8034,-78.6082
,,159067,281845,2021/08/27 17:15:00+00,P21043952,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,5301 GLENWOOD AVE,400,W,From,BLUESTONE DR,W,CREEDMOOR RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/09/30 14:10:01.470+00,27,Friday,6,13,August,8,2021,1,0,0,1,0,0,,0,1,0,0,1,35.986,-78.7635
-78.636,35.783,159204,282023,2021/09/03 21:40:00+00,P21045342,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,E. LANE STREET,70,W,From,S. BLOODWORTH STREET,W,N. PERSON STREET,Angle,Angle,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/09/09 14:50:00.660+00,3,Friday,6,17,September,9,2021,1,0,0,1,,0,0,0,0,0,2,0,35.783,-78.636
-78.6784,35.777,159351,282215,2021/09/07 22:17:00+00,P21046041,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CENTENNIAL PKWY,0,,At,NAZARETH ST,W,OVAL DR,Angle,Angle,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/09/08 14:50:00.553+00,7,Tuesday,3,18,September,9,2021,1,0,0,1,0,0,0,0,0,1,1,0,35.777,-78.6784
-78.6912,35.7609,159374,282226,2021/09/07 23:52:00+00,P21046065,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,TRAILWOOD DR,0,,At,AVENT FERRY RD,N,KINGS COURT,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,Stop and go signal,Clear,NaN,No,2021/09/21 14:10:00.610+00,7,Tuesday,3,19,September,9,2021,1,0,0,1,,0,0,0,0,0,2,0,35.7609,-78.6912
-78.6844,35.7727,159599,282404,2021/09/10 19:17:00+00,P21046603,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,AVENT FERRY RD,0,,At,CHAPPELL DR,N,VARSITY DR,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,No control present,Clear,NaN,No,2021/09/13 14:50:00.670+00,10,Friday,6,15,September,9,2021,1,0,0,1,,0,0,0,1,0,1,0,35.7727,-78.6844
-78.677,35.789,160493,283337,2021/09/25 20:27:00+00,P21049599,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH  ST,342,SE,From,ROSEMARY ST,SE,CONCORD ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/10/11 16:50:00.290+00,25,Saturday,7,16,September,9,2021,1,2,0,1,0,0,0,0,0,1,3,0,35.789,-78.677
-78.694,35.7684,160838,283611,2021/09/29 18:06:00+00,P21050343,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,AVENT FERRY RD,0,,At,GORMAN ST,N,OCTAVIA ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/10/01 15:50:00.707+00,29,Wednesday,4,14,September,9,2021,1,0,0,1,0,0,,0,0,1,1,0,35.7684,-78.694
-78.691,35.7947,160936,283763,2021/10/01 22:31:00+00,P21050786,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,BERYL RD,W,440,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/10/07 15:10:01.110+00,1,Friday,6,18,October,10,2021,1,0,0,1,0,0,,,1,0,1,0,35.7947,-78.691
-78.5548,35.8914,161001,283860,2021/10/03 14:38:00+00,P21051112,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WILDWOOD FOREST DR,0,,At,WADFORD DR,NE,PERRY PINES DR,"Left turn, different roadways","Left turn, different roadways",Local Street,T-intersection,Stop sign,Clear,NaN,No,2021/10/04 15:50:00.793+00,3,Sunday,1,10,October,10,2021,1,2,0,1,0,0,,0,0,1,3,0,35.8914,-78.5548
-78.6473,35.785,161084,283920,2021/10/04 19:25:00+00,P21051329,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,401 GLENWOOD AVE,0,,At,W NORTH ST,,,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/10/05 17:10:00.470+00,4,Monday,2,15,October,10,2021,1,0,,1,0,0,0,0,1,0,0,0,35.785,-78.6473
-78.662,35.777,161206,284043,2021/10/06 19:55:00+00,P21051804,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WESTERN  BLVD,25,E,From,ASH AVE,E,HUNT DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,NaN,No,2021/10/18 17:50:00.450+00,6,Wednesday,4,15,October,10,2021,1,0,0,1,,0,0,0,1,0,1,0,35.777,-78.662
-78.6459,35.8036,161519,284365,2021/10/09 18:34:00+00,P21052471,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,GLENWOOD  AVE,150,S,From,FAIRVIEW RD,S,HARVEY ST,Angle,Angle,Local Street,No Special Feature,Stop and go signal,Rain,Cloudy,No,2021/10/18 14:50:00.660+00,9,Saturday,7,14,October,10,2021,1,0,0,1,,0,0,0,1,0,1,0,35.8036,-78.6459
-78.6206,35.7798,161649,284475,2021/10/12 23:14:00+00,P21053110,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NEW BERN AVE,0,,At,S PETTIGREW ST,E,POOLE RD,Angle,Angle,Local Street,Four-way intersection,No control present,Clear,NaN,No,2021/10/13 15:10:00.363+00,12,Tuesday,3,19,October,10,2021,0,0,,1,,1,0,,0,1,0,0,35.7798,-78.6206
-78.5668,35.856,161654,284441,2021/10/12 09:22:00+00,P21052980,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SPRING FOREST RD,0,,At,FOX RD,E,SPRING PINES WAY,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2021/10/12 14:10:00.317+00,12,Tuesday,3,5,October,10,2021,1,0,,1,0,0,,1,0,0,1,0,35.856,-78.5668
-78.6368,35.7721,161946,284724,2021/10/16 06:45:00+00,P21053841,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,E SOUTH ST,0,,At,S BLOUNT ST,W,S WILMINGTON ST,Pedalcyclist,Pedalcyclist,Local Street,Four-way intersection,Stop and go signal,Clear,NaN,No,2021/10/18 15:50:00.967+00,16,Saturday,7,2,October,10,2021,1,0,0,1,,0,0,0,1,0,0,1,35.7721,-78.6368
-78.6796,35.8897,161988,284846,2021/10/16 02:03:00+00,P21053791,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CREEDMOOR RD,0,,At,BRIDGEPORT DR,S,SAWMILL RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2021/10/22 16:50:00.547+00,15,Friday,6,22,October,10,2021,1,1,0,1,,0,,,0,0,3,0,35.8897,-78.6796
-78.64295,35.7658,162061,284886,2021/10/18 13:23:00+00,P21054213,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FAYETTEVILLE ST,1000,N,From,PROSPECT AVE,N,LEVISTER CT,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,NaN,No,2021/10/18 18:10:00.697+00,18,Monday,2,9,October,10,2021,1,0,0,1,,0,0,0,1,0,1,0,35.7658,-78.64295
